epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,4820.28,0.94921,0.45336,1.01866,0.9623,0.97778,0.97042,0.72042,1.06493,0.45586,1.11409,8.81023e-05,8.81023e-05,8.81023e-05
188,4850.08,0.94911,0.45942,0.97071,0.96086,0.97778,0.97264,0.72677,1.04889,0.45159,1.10965,8.26028e-05,8.26028e-05,8.26028e-05
189,4875.74,0.91381,0.4509,0.98718,0.96086,0.97778,0.97264,0.72677,1.04889,0.45159,1.10965,7.71034e-05,7.71034e-05,7.71034e-05
190,4900.46,0.90641,0.43585,0.99876,0.96086,0.97778,0.97264,0.72677,1.04889,0.45159,1.10965,7.1604e-05,7.1604e-05,7.1604e-05
191,4924.48,1.0505,0.49017,1.05497,0.95978,0.97778,0.97243,0.72716,1.0434,0.45435,1.10846,6.61045e-05,6.61045e-05,6.61045e-05
192,4948.27,0.94587,0.46305,1.05731,0.95978,0.97778,0.97243,0.72716,1.0434,0.45435,1.10846,6.06051e-05,6.06051e-05,6.06051e-05
193,4971.69,0.94508,0.47046,1.04236,0.96303,0.97209,0.96932,0.72116,1.0477,0.45744,1.11141,5.51056e-05,5.51056e-05,5.51056e-05
194,4994.88,0.99081,0.47831,1.05282,0.96303,0.97209,0.96932,0.72116,1.0477,0.45744,1.11141,4.96062e-05,4.96062e-05,4.96062e-05
195,5018.03,0.9589,0.4556,1.02429,0.96303,0.97209,0.96932,0.72116,1.0477,0.45744,1.11141,4.41067e-05,4.41067e-05,4.41067e-05
196,5042.64,0.94911,0.45548,1.08331,0.96284,0.96961,0.96674,0.70829,1.05286,0.46044,1.11486,3.86073e-05,3.86073e-05,3.86073e-05
197,5067.75,0.97344,0.47716,1.05645,0.96284,0.96961,0.96674,0.70829,1.05286,0.46044,1.11486,3.31078e-05,3.31078e-05,3.31078e-05
198,5094.13,0.86701,0.4423,1.03744,0.96284,0.96961,0.96674,0.70829,1.05286,0.46044,1.11486,2.76084e-05,2.76084e-05,2.76084e-05
199,5118.75,0.90559,0.46188,1.05498,0.9628,0.9689,0.96639,0.7019,1.05401,0.46191,1.11677,2.21089e-05,2.21089e-05,2.21089e-05
200,5144.18,0.93335,0.45994,1.00998,0.9628,0.9689,0.96639,0.7019,1.05401,0.46191,1.11677,1.66095e-05,1.66095e-05,1.66095e-05
